name	key	ref_name	ref_key	index	value	translation
OPTIONS_VERYFAR		OPTIONS_VERYFAR		0	Very Far	
BUILTIN_COLORCORRECTION	None	BUILTIN_COLORCORRECTION	None	0	None	
1541	LUTSunny	BUILTIN_COLORCORRECTION	LUTSunny	0	Temperate	
1541	LUTNorth	BUILTIN_COLORCORRECTION	LUTNorth	0	Boreal	
1541	LUTTropical	BUILTIN_COLORCORRECTION	LUTTropical	0	Tropical	
ASPECTRATIO_NORMAL		ASPECTRATIO_NORMAL		0	Normal (4:3)	
ASPECTRATIO_WIDESCREEN		ASPECTRATIO_WIDESCREEN		0	Widescreen (16:9)	
ASPECTRATIO_WIDESCREEN2		ASPECTRATIO_WIDESCREEN2		0	Widescreen (16:10)	
ASPECTRATIO_WIDESCREEN3		ASPECTRATIO_WIDESCREEN3		0	Widescreen (21:9)	
DISPLAYMODE_WINDOWED		DISPLAYMODE_WINDOWED		0	Windowed	
DISPLAYMODE_FULLSCREEN		DISPLAYMODE_FULLSCREEN		0	Fullscreen	
KEYMAPPING_MULTIPLE		KEYMAPPING_MULTIPLE		0	Multiple Actions	
NEWSFEED_TITLE		NEWSFEED_TITLE		0	News Feed	
STORE_TITLE		STORE_TITLE		0	Store	
CONTENTMANAGER_GUIDE		CONTENTMANAGER_GUIDE		0	Please note: All mods are global. Activating a mod and loading a saved game will modify the game experience.	
CONTENTMANAGER_ACHIEVEMENTS		CONTENTMANAGER_ACHIEVEMENTS		0	Steam Achievements are disabled when mods are active.	
WORKSHOP_MAPS		WORKSHOP_MAPS		0	Get more maps on 	
WORKSHOP_SAVES		WORKSHOP_SAVES		0	Get more saved games on 	
CONTENTMANAGER_REPLACE		CONTENTMANAGER_REPLACE		0	Replace	
CONTENTMANAGER_REPLACE_TOOLTIP		CONTENTMANAGER_REPLACE_TOOLTIP		0	When 'Replace' is enabled, the asset will override previously loaded assets that share the same name.	
WORKSHOP_ASSETS		WORKSHOP_ASSETS		0	Get more assets on 	
WORKSHOP_MODS		WORKSHOP_MODS		0	Get more mods on 	
OPERATION_IN_PROGRESS	177	OPERATION_IN_PROGRESS	Title	0	Operation in progress	
1563	178	OPERATION_IN_PROGRESS	Message	0	The mesh is still being processed. Please wait.	
WORKSHOP_WORKSHOP		WORKSHOP_WORKSHOP		0	Steam Workshop	
MOD_ENABLED_STATUS		MOD_ENABLED_STATUS		0	{0} / {1} mods enabled	
MOD_TITLE	HardMode	MOD_TITLE	HardMode	0	Hard Mode	
1566	UnlimitedMoney	MOD_TITLE	UnlimitedMoney	0	Unlimited Money	
1566	EasyMode	MOD_TITLE	EasyMode	0	Easy Mode	
1566	UnlockAll	MOD_TITLE	UnlockAll	0	Unlock All	
MOD_DESC	1567	MOD_DESC	HardMode	0	More challenge for experienced players	
1571	1568	MOD_DESC	UnlimitedMoney	0	Money never runs out	
1571	1569	MOD_DESC	EasyMode	0	Sit back and relax. A more casual game experience.	
1571	1570	MOD_DESC	UnlockAll	0	All progression milestones become unlocked	
MOD_INTERFACES		MOD_INTERFACES		0	Interfaces:	
MOD_INTERFACES_CONFLICT		MOD_INTERFACES_CONFLICT		0	Multiple mods inherit the same interfaces. In case of conflicts, unexpected behaviour may occur.	
MONEY_FORMAT		MONEY_FORMAT		0	C	
MONEY_FORMATNOCENTS		MONEY_FORMATNOCENTS		0	C0	
MONEY_LOCALE		MONEY_LOCALE		0	en-us	
MONEY_CURRENCY		MONEY_CURRENCY		0	₡	
VALUE_PERCENTAGE		VALUE_PERCENTAGE		0	{0} %	
MAIN_TOOL	153	MAIN_TOOL	Roads	0	Roads	
1579	743	MAIN_TOOL	Electricity	0	Electricity	
1579	744	MAIN_TOOL	WaterAndSewage	0	Water & Sewage	
1579	156	MAIN_TOOL	Beautification	0	Decoration	
1579	389	MAIN_TOOL	Garbage	0	Garbage	
1579	387	MAIN_TOOL	Healthcare	0	Healthcare	
1579	391	MAIN_TOOL	Police	0	Police Department	
1579	388	MAIN_TOOL	Education	0	Education	
1579	392	MAIN_TOOL	Monuments	0	Unique Buildings	
1579	390	MAIN_TOOL	FireDepartment	0	Fire Department	
1579	234	MAIN_TOOL	PublicTransport	0	Transport	
1579	745	MAIN_TOOL	Government	0	Government	
1579	741	MAIN_TOOL	Zoning	0	Zoning	
1579	742	MAIN_TOOL	District	0	Districts	
1579	306	MAIN_TOOL	Wonders	0	Monuments	
1579	303	MAIN_TOOL	Policies	0	Policies	
1579	713	MAIN_TOOL	Bulldozer	0	Bulldozer	
1579	746	MAIN_TOOL	Money	0	Economy	
1579	400	MAIN_TOOL	Bus	0	Bus	
1579	401	MAIN_TOOL	Metro	0	Metro	
1579	402	MAIN_TOOL	Train	0	Train	
1579	403	MAIN_TOOL	Ship	0	Ship	
1579	404	MAIN_TOOL	Plane	0	Plane	
MAIN_CATEGORY	PublicTransportBus	MAIN_CATEGORY	PublicTransportBus	0	Bus	
1580	PublicTransportMetro	MAIN_CATEGORY	PublicTransportMetro	0	Metro	
1580	PublicTransportTrain	MAIN_CATEGORY	PublicTransportTrain	0	Train	
1580	PublicTransportShip	MAIN_CATEGORY	PublicTransportShip	0	Ship	
1580	PublicTransportPlane	MAIN_CATEGORY	PublicTransportPlane	0	Plane	
1580	RoadsSmall	MAIN_CATEGORY	RoadsSmall	0	Small Roads	
1580	RoadsMedium	MAIN_CATEGORY	RoadsMedium	0	Medium Roads	
1580	RoadsLarge	MAIN_CATEGORY	RoadsLarge	0	Large Roads	
1580	RoadsHighway	MAIN_CATEGORY	RoadsHighway	0	Highways	
1580	RoadsIntersection	MAIN_CATEGORY	RoadsIntersection	0	Intersections	
1580	327	MAIN_CATEGORY	MonumentLandmarks	0	Landmarks	
1580	328	MAIN_CATEGORY	MonumentCategory1	0	Level 1 Unique Buildings	
1580	329	MAIN_CATEGORY	MonumentCategory2	0	Level 2 Unique Buildings	
1580	330	MAIN_CATEGORY	MonumentCategory3	0	Level 3 Unique Buildings	
1580	331	MAIN_CATEGORY	MonumentCategory4	0	Level 4 Unique Buildings	
1580	332	MAIN_CATEGORY	MonumentCategory5	0	Level 5 Unique Buildings	
1580	333	MAIN_CATEGORY	MonumentCategory6	0	Level 6 Unique Buildings	
1580	BeautificationProps	MAIN_CATEGORY	BeautificationProps	0	Props	
1580	BeautificationParksnPlazas	MAIN_CATEGORY	BeautificationParksnPlazas	0	Parks & Plazas	
1580	BeautificationPaths	MAIN_CATEGORY	BeautificationPaths	0	Paths	
MAIN_MONEYINFO		MAIN_MONEYINFO		0	Bank Balance	
MAIN_MONEYDELTA		MAIN_MONEYDELTA		0	Weekly Income	
MAIN_PLAYPAUSE		MAIN_PLAYPAUSE		0	Play / Pause	
MAIN_DATE		MAIN_DATE		0	Date	
MAIN_SPEED		MAIN_SPEED		0	Accelerate Time	
MAIN_AREAS		MAIN_AREAS		0	Areas	
MAIN_UNLOCKING		MAIN_UNLOCKING		0	Milestones	
MAIN_CITYINFO		MAIN_CITYINFO		0	City Information	
MAIN_ZONING_DEMAND		MAIN_ZONING_DEMAND		0	Zoning Demand	
MAIN_RESIDENTIAL_DEMAND	1542	MAIN_RESIDENTIAL_DEMAND	None	0	No demand for residential zone	
1603	Low	MAIN_RESIDENTIAL_DEMAND	Low	0	Low demand for residential zone	
1603	Medium	MAIN_RESIDENTIAL_DEMAND	Medium	0	Medium demand for residential zone	
1603	High	MAIN_RESIDENTIAL_DEMAND	High	0	High demand for residential zone	
1603	Critical	MAIN_RESIDENTIAL_DEMAND	Critical	0	Very high demand for residential zone	
MAIN_COMMERCIAL_DEMAND	1542	MAIN_COMMERCIAL_DEMAND	None	0	No demand for commercial zone	
1608	1604	MAIN_COMMERCIAL_DEMAND	Low	0	Low demand for commercial zone	
1608	1605	MAIN_COMMERCIAL_DEMAND	Medium	0	Medium demand for commercial zone	
1608	1606	MAIN_COMMERCIAL_DEMAND	High	0	High demand for commercial zone	
1608	1607	MAIN_COMMERCIAL_DEMAND	Critical	0	Very high demand for commercial zone	
MAIN_INDUSTRYOFFICE_DEMAND	1542	MAIN_INDUSTRYOFFICE_DEMAND	None	0	No demand for industry or offices	
1609	1604	MAIN_INDUSTRYOFFICE_DEMAND	Low	0	Low demand for industry or offices	
1609	1605	MAIN_INDUSTRYOFFICE_DEMAND	Medium	0	Medium demand for industry or offices	
1609	1606	MAIN_INDUSTRYOFFICE_DEMAND	High	0	High demand for industry or offices	
1609	1607	MAIN_INDUSTRYOFFICE_DEMAND	Critical	0	Very high demand for industry or offices	
MAIN_HAPPINESS		MAIN_HAPPINESS		0	Global Happiness	
MAIN_POPULATION		MAIN_POPULATION		0	Population	
MAIN_POPULATIONDELTA		MAIN_POPULATIONDELTA		0	Weekly Change	
MAIN_FREECAMERA		MAIN_FREECAMERA		0	Free Camera Mode	
MAIN_INFOVIEWS		MAIN_INFOVIEWS		0	Info Views	
MAIN_ADVISOR		MAIN_ADVISOR		0	Advisor	
ROAD_OPTION_STRAIGHT		ROAD_OPTION_STRAIGHT		0	Straight Road	
ROAD_OPTION_CURVED		ROAD_OPTION_CURVED		0	Curved Road	
ROAD_OPTION_FREEFORM		ROAD_OPTION_FREEFORM		0	Free-form Road	
ROAD_OPTION_UPGRADE		ROAD_OPTION_UPGRADE		0	Upgrade Road	
ROAD_OPTION_TOGGLESNAPPING		ROAD_OPTION_TOGGLESNAPPING		0	Toggle Snapping	
DISTRICT_OPTION_BRUSHSMALL		DISTRICT_OPTION_BRUSHSMALL		0	Small Brush	
DISTRICT_OPTION_BRUSHMEDIUM		DISTRICT_OPTION_BRUSHMEDIUM		0	Medium Brush	
DISTRICT_OPTION_BRUSHLARGE		DISTRICT_OPTION_BRUSHLARGE		0	Large Brush	
ZONING_OPTION_FILL		ZONING_OPTION_FILL		0	Fill	
ZONING_OPTION_MARQUEE		ZONING_OPTION_MARQUEE		0	Marquee	
ZONING_OPTION_BRUSHSMALL		ZONING_OPTION_BRUSHSMALL		0	Small Brush	
ZONING_OPTION_BRUSHMEDIUM		ZONING_OPTION_BRUSHMEDIUM		0	Medium Brush	
ZONING_OPTION_BRUSHLARGE		ZONING_OPTION_BRUSHLARGE		0	Large Brush	
PATH_OPTION_STRAIGHT		PATH_OPTION_STRAIGHT		0	Straight Path	
PATH_OPTION_CURVED		PATH_OPTION_CURVED		0	Curved Path	
PATH_OPTION_FREEFORM		PATH_OPTION_FREEFORM		0	Free-form Path	
PATH_OPTION_UPGRADE		PATH_OPTION_UPGRADE		0	Upgrade Path	
TUNNEL_OPTION_STRAIGHT		TUNNEL_OPTION_STRAIGHT		0	Straight Tunnel	
TUNNEL_OPTION_CURVED		TUNNEL_OPTION_CURVED		0	Curved Tunnel	
TUNNEL_OPTION_FREEFORM		TUNNEL_OPTION_FREEFORM		0	Free-form Tunnel	
TUNNEL_OPTION_UPGRADE		TUNNEL_OPTION_UPGRADE		0	Upgrade Tunnel	
TRACK_OPTION_STRAIGHT		TRACK_OPTION_STRAIGHT		0	Straight Track	
TRACK_OPTION_CURVED		TRACK_OPTION_CURVED		0	Curved Track	
TRACK_OPTION_FREEFORM		TRACK_OPTION_FREEFORM		0	Free-form Track	
TRACK_OPTION_UPGRADE		TRACK_OPTION_UPGRADE		0	Upgrade Track	
INFOVIEWS	743	INFOVIEWS	Electricity	0	Electricity	
1641	224	INFOVIEWS	Water	0	Water	
1641	861	INFOVIEWS	Crime	0	Crime	
1641	Health	INFOVIEWS	Health	0	Health	
1641	Happiness	INFOVIEWS	Happiness	0	Citizen Happiness	
1641	Population	INFOVIEWS	Population	0	Population	
1641	NoisePollution	INFOVIEWS	NoisePollution	0	Noise Pollution	
1641	234	INFOVIEWS	PublicTransport	0	Transport	
1641	859	INFOVIEWS	Pollution	0	Pollution	
1641	231	INFOVIEWS	Resources	0	Natural Resources	
1641	LandValue	INFOVIEWS	LandValue	0	Land Value	
1641	304	INFOVIEWS	Districts	0	Districts	
1641	OutsideConnections	INFOVIEWS	OutsideConnections	0	Outside Connections	
1641	TrafficCongestion	INFOVIEWS	TrafficCongestion	0	Traffic	
1641	233	INFOVIEWS	WindSpeed	0	Wind	
1641	389	INFOVIEWS	Garbage	0	Garbage	
1641	388	INFOVIEWS	Education	0	Education	
1641	FireSafety	INFOVIEWS	FireSafety	0	Fire Safety	
1641	262	INFOVIEWS	Level	0	Levels	
1641	Age	INFOVIEWS	Age	0	Citizen Age	
1641	Entertainment	INFOVIEWS	Entertainment	0	Leisure	
ZONING_TITLE	ResidentialLow	ZONING_TITLE	ResidentialLow	0	Low Density Residential Zone	
1652	ResidentialHigh	ZONING_TITLE	ResidentialHigh	0	High Density Residential Zone	
1652	CommercialLow	ZONING_TITLE	CommercialLow	0	Low Density Commercial Zone	
1652	CommercialHigh	ZONING_TITLE	CommercialHigh	0	High Density Commercial Zone	
1652	Industrial	ZONING_TITLE	Industrial	0	Industrial Zone	
1652	Office	ZONING_TITLE	Office	0	Office Zone	
1652	Unzoned	ZONING_TITLE	Unzoned	0	De-Zone	
ZONING_DESC	1653	ZONING_DESC	ResidentialLow	0	Low density residential zone attracts families with children and will evolve into fancy villas.	
1660	1654	ZONING_DESC	ResidentialHigh	0	Urban areas offer citizens apartment houses to move into. High density residential buildings attract young adults especially.	
1660	1655	ZONING_DESC	CommercialLow	0	Small stores and cosy boutiques offer citizens places to spend their money. Low density commercial zones can provide the necessities for nearby low density residential areas. 	
1660	1656	ZONING_DESC	CommercialHigh	0	High density commercial buildings are department stores and supermarkets that offer citizens a wide variety of spending possibilities. They can serve a large number of customers, so they are ideal for high density residential areas. 	
1660	1657	ZONING_DESC	Industrial	0	Industrial zones provide jobs for the citizens and produce goods for local businesses. Industry uses a lot of water and produces ground pollution to its surroundings. Be sure to place the industrial zones at a safe distance from any residential areas. 	
1660	1658	ZONING_DESC	Office	0	Office areas offer workplaces for educated citizens. Make sure you have a University in the city to provide suitable workers.	
1660	1659	ZONING_DESC	Unzoned	0	Release the area of any zone type. With any zoning tool selected, you can also right-click on a zoned area to release it.	
DISTRICT_TITLE	Paint	DISTRICT_TITLE	Paint	0	Paint District	
1661	Erase	DISTRICT_TITLE	Erase	0	Erase District	
1661	SpecializationOil	DISTRICT_TITLE	SpecializationOil	0	Oil Industry	
1661	SpecializationOre	DISTRICT_TITLE	SpecializationOre	0	Ore Industry	
1661	SpecializationForest	DISTRICT_TITLE	SpecializationForest	0	Forest Industry	
1661	SpecializationFarming	DISTRICT_TITLE	SpecializationFarming	0	Farming Industry	
1661	SpecializationNone	DISTRICT_TITLE	SpecializationNone	0	Generic Industry	
DISTRICT_DESC	1662	DISTRICT_DESC	Paint	0	Create or reshape a district by painting it over an area.	
1669	1663	DISTRICT_DESC	Erase	0	Erase or reshape a district by painting over an area.	
1669	1664	DISTRICT_DESC	SpecializationOil	0	Turn underground oil reservoirs into substantial wealth by specializing in oil industry. \n- Considerably increased ground pollution and electricity consumption\n- Considerably increased tax income\n- Required natural resource: Oil (Non-renewable)\n	
1669	1665	DISTRICT_DESC	SpecializationOre	0	Mine raw ore from the Earth's crust and ship it to local businesses for further processing. \n- Moderately increased ground pollution and electricity consumption\n- Moderately increased tax income\n- Required natural resource: Ore (Non-renewable)\n	
1669	1666	DISTRICT_DESC	SpecializationForest	0	Specialize in Forestry to take advantage of the renewable woodland.\n- Slightly increased electricity consumption\n- Slightly increased tax income\n- Required natural resource: Forest (Renewable)\n	
1669	1667	DISTRICT_DESC	SpecializationFarming	0	Sun soaked plains and fertile lands are ideal for agriculture and grazing.\n- Considerably increased water consumption\n- Slightly increased tax income\n- Required natural resource: Fertile Land (Renewable)\n	
1669	1668	DISTRICT_DESC	SpecializationNone	0	Remove the specialization of the selected district and return the zone to generic industries.	
INFO_CRIMERATE_TITLE		INFO_CRIMERATE_TITLE		0	Crime	
INFO_CRIMERATE_METER		INFO_CRIMERATE_METER		0	Crime Rate	
INFO_CRIMERATE_COVERAGE		INFO_CRIMERATE_COVERAGE		0	Police Efficiency	
INFO_CRIMERATE_BUILDINGS		INFO_CRIMERATE_BUILDINGS		0	Police Buildings	
INFO_CRIMERATE_RATELEGEND		INFO_CRIMERATE_RATELEGEND		0	Crime Rate	
INFO_LEGEND		INFO_LEGEND		0	Legend	
INFO_HIGH		INFO_HIGH		0	High	
INFO_LOW		INFO_LOW		0	Low	
INFO_ACTIVE		INFO_ACTIVE		0	Active	
INFO_INACTIVE		INFO_INACTIVE		0	Inactive	
INFO_HAPPINESS_TITLE		INFO_HAPPINESS_TITLE		0	Citizen Happiness	
INFO_HAPPINESS_RESIDENTIAL		INFO_HAPPINESS_RESIDENTIAL		0	Residential Happiness	
INFO_HAPPINESS_COMMERCIAL		INFO_HAPPINESS_COMMERCIAL		0	Commercial Happiness	
INFO_HAPPINESS_OFFICE		INFO_HAPPINESS_OFFICE		0	Office Happiness	
INFO_HAPPINESS_INDUSTRIAL		INFO_HAPPINESS_INDUSTRIAL		0	Industrial Happiness	
INFO_HAPPY		INFO_HAPPY		0	Happy	
INFO_UNHAPPY		INFO_UNHAPPY		0	Unhappy	
INFO_POLLUTION_TITLE		INFO_POLLUTION_TITLE		0	Pollution	
INFO_POLLUTION_GROUND		INFO_POLLUTION_GROUND		0	Average Ground Pollution	
INFO_POLLUTION_WATER		INFO_POLLUTION_WATER		0	Average Drinking Water Pollution	
INFO_NOISEPOLLUTION_TITLE		INFO_NOISEPOLLUTION_TITLE		0	Noise Pollution	
INFO_NOISEPOLLUTION_AVERAGE		INFO_NOISEPOLLUTION_AVERAGE		0	Average Noise Pollution	
INFO_WIND_TITLE		INFO_WIND_TITLE		0	Wind	
INFO_WIND_CALM		INFO_WIND_CALM		0	Calm	
INFO_WIND_STRONG		INFO_WIND_STRONG		0	Strong	
INFO_WIND_BUILDINGS		INFO_WIND_BUILDINGS		0	Wind Turbines	
INFO_WIND_STRENGTH		INFO_WIND_STRENGTH		0	Strength	
INFO_TRAFFIC_TITLE		INFO_TRAFFIC_TITLE		0	Traffic	
INFO_LANDVALUE_TITLE		INFO_LANDVALUE_TITLE		0	Land Value	
INFO_LANDVALUE_AVERAGE		INFO_LANDVALUE_AVERAGE		0	Average Land Value: {0} {1}/m²	
INFO_POPULATION_TITLE		INFO_POPULATION_TITLE		0	Population	
INFO_POPULATION_POPULATION		INFO_POPULATION_POPULATION		0	Population: {0:N0}	
INFO_POPULATION_WORKERS		INFO_POPULATION_WORKERS		0	People employed: {0:N0}	
INFO_POPULATION_WORKPLACES		INFO_POPULATION_WORKPLACES		0	Jobs available: {0:N0}	
INFO_POPULATION_UNEMPLOYMENT		INFO_POPULATION_UNEMPLOYMENT		0	Unemployment: {0}%	
INFO_POPULATION_DENSITY		INFO_POPULATION_DENSITY		0	Density	
INFO_POPULATION_CHILD		INFO_POPULATION_CHILD		0	Children - {0}	
INFO_POPULATION_TEEN		INFO_POPULATION_TEEN		0	Teens - {0}	
INFO_POPULATION_YOUNG		INFO_POPULATION_YOUNG		0	Young Adults - {0}	
INFO_POPULATION_ADULT		INFO_POPULATION_ADULT		0	Adults - {0}	
INFO_POPULATION_SENIOR		INFO_POPULATION_SENIOR		0	Seniors - {0}	
INFO_POPULATION_BIRTHS		INFO_POPULATION_BIRTHS		0	{0:N0} births / week	
INFO_POPULATION_DEATHS		INFO_POPULATION_DEATHS		0	{0:N0} deaths / week	
INFO_POPULATION_FAMILIES		INFO_POPULATION_FAMILIES		0	Mostly families	
INFO_POPULATION_SENIORS		INFO_POPULATION_SENIORS		0	Mostly seniors	
INFO_POPULATION_ADULTS		INFO_POPULATION_ADULTS		0	Mostly adults	
INFO_RES_TITLE		INFO_RES_TITLE		0	Natural Resources	
INFO_RES_AVAILABLE		INFO_RES_AVAILABLE		0	Available	
INFO_RES_USED		INFO_RES_USED		0	Used	
INFO_RES_OIL		INFO_RES_OIL		0	Oil	
INFO_RES_OILAMOUNT		INFO_RES_OILAMOUNT		0	{0} units	
INFO_RES_OILUSED		INFO_RES_OILUSED		0	{0} units/week	
INFO_RES_ORE		INFO_RES_ORE		0	Ore	
INFO_RES_OREAMOUNT		INFO_RES_OREAMOUNT		0	{0} units	
INFO_RES_OREUSED		INFO_RES_OREUSED		0	{0} units/week	
INFO_RES_FOREST		INFO_RES_FOREST		0	Forest	
INFO_RES_FORESTAMOUNT		INFO_RES_FORESTAMOUNT		0	{0} units/week	
INFO_RES_FORESTUSED		INFO_RES_FORESTUSED		0	{0} units/week	
INFO_RES_FERTILELAND		INFO_RES_FERTILELAND		0	Fertile Land	
INFO_RES_FERTILELANDAMOUNT		INFO_RES_FERTILELANDAMOUNT		0	{0} ha	
INFO_RES_FERTILELANDUSED		INFO_RES_FERTILELANDUSED		0	{0} ha	
INFO_HEALTH_TITLE		INFO_HEALTH_TITLE		0	Health	
INFO_HEALTH_HEALTHCARE		INFO_HEALTH_HEALTHCARE		0	Healthcare	
INFO_HEALTH_DEATHCARE		INFO_HEALTH_DEATHCARE		0	Deathcare	
INFO_HEALTH_AVERAGE		INFO_HEALTH_AVERAGE		0	Average Health	
INFO_HEALTH_HEALTH		INFO_HEALTH_HEALTH		0	Health	
INFO_HEALTH_COVERAGE		INFO_HEALTH_COVERAGE		0	Efficiency	
INFO_HEALTH_BUILDINGS		INFO_HEALTH_BUILDINGS		0	Buildings	
INFO_HEALTH_SICKS		INFO_HEALTH_SICKS		0	Sick citizens: {0:N0}	
INFO_HEALTH_HEALTHCARE_AVAILABILITY		INFO_HEALTH_HEALTHCARE_AVAILABILITY		0	Healthcare Availability	
INFO_HEALTH_HEALCAPACITY		INFO_HEALTH_HEALCAPACITY		0	Heal capacity: {0:N0}	
INFO_HEALTH_CEMETARYUSAGE		INFO_HEALTH_CEMETARYUSAGE		0	Cemetery usage	
INFO_HEALTH_DEADS		INFO_HEALTH_DEADS		0	Buried: {0:N0}	
INFO_HEALTH_CEMETARYCAPACITY		INFO_HEALTH_CEMETARYCAPACITY		0	Capacity: {0:N0}	
INFO_HEALTH_CREMATORIUMAVAILABILITY		INFO_HEALTH_CREMATORIUMAVAILABILITY		0	Crematorium Availability	
INFO_HEALTH_DECEASED		INFO_HEALTH_DECEASED		0	Deceased: {0:N0}	
INFO_HEALTH_CREMATORIUMCAPACITY		INFO_HEALTH_CREMATORIUMCAPACITY		0	Capacity: {0:N0}	
INFO_ELECTRICITY_TITLE		INFO_ELECTRICITY_TITLE		0	Electricity	
INFO_ELECTRICITY_AVAILABILITY		INFO_ELECTRICITY_AVAILABILITY		0	Electricity Availability	
INFO_ELECTRICITY_CONSUMPTION		INFO_ELECTRICITY_CONSUMPTION		0	Electricity consumption: {0:N0} MW	
INFO_ELECTRICITY_PRODUCTION		INFO_ELECTRICITY_PRODUCTION		0	Electricity production: {0:N0} MW	
INFO_ELECTRICITY_PLANTS		INFO_ELECTRICITY_PLANTS		0	Power Plants	
INFO_ELECTRICITY_BUILDINGS		INFO_ELECTRICITY_BUILDINGS		0	Buildings	
INFO_ELECTRICITY_CONNECTED		INFO_ELECTRICITY_CONNECTED		0	Connected	
INFO_ELECTRICITY_DISCONNECTED		INFO_ELECTRICITY_DISCONNECTED		0	Disconnected	
INFO_WATER_TITLE		INFO_WATER_TITLE		0	Water	
INFO_WATER_WATERAVAILABILITY		INFO_WATER_WATERAVAILABILITY		0	Water Availability	
INFO_WATER_SEWAGEAVAILABILITY		INFO_WATER_SEWAGEAVAILABILITY		0	Sewage Treatment	
INFO_WATER_POLLUTION		INFO_WATER_POLLUTION		0	Fresh water pollution: {0}%	
INFO_WATER_WATERFACILITIES		INFO_WATER_WATERFACILITIES		0	Water Facilities	
INFO_WATER_SEWAGEFACILITIES		INFO_WATER_SEWAGEFACILITIES		0	Sewage Facilities	
INFO_WATER_BUILDINGS		INFO_WATER_BUILDINGS		0	Buildings	
INFO_WATER_WATERANDSEWAGE		INFO_WATER_WATERANDSEWAGE		0	Water & Sewage	
INFO_WATER_WATERONLY		INFO_WATER_WATERONLY		0	Water only & No sewage	
INFO_WATER_NOWATERNORSEWAGE		INFO_WATER_NOWATERNORSEWAGE		0	No water & no sewage	
INFO_WATER_CONSUMPTION		INFO_WATER_CONSUMPTION		0	Water consumption: {0:N0} m³/week	
INFO_WATER_PRODUCTION		INFO_WATER_PRODUCTION		0	Water pumping capacity: {0:N0} m³/week	
INFO_WATER_SEWAGECAPACITY		INFO_WATER_SEWAGECAPACITY		0	Sewage draining capacity: {0:N0} m³/week	
INFO_WATER_SEWAGEACCUMULATION		INFO_WATER_SEWAGEACCUMULATION		0	Sewage production: {0:N0} m³/week	
INFO_EDUCATION_TITLE		INFO_EDUCATION_TITLE		0	Education	
INFO_EDUCATION_ELEMENTARY		INFO_EDUCATION_ELEMENTARY		0	Elementary	
INFO_EDUCATION_HIGH		INFO_EDUCATION_HIGH		0	High School	
INFO_EDUCATION_UNIVERSITY		INFO_EDUCATION_UNIVERSITY		0	University	
INFO_EDUCATION_AVAILABILITY1		INFO_EDUCATION_AVAILABILITY1		0	Elementary School Availability	
INFO_EDUCATION_AVAILABILITY2		INFO_EDUCATION_AVAILABILITY2		0	High School Availability	
INFO_EDUCATION_AVAILABILITY3		INFO_EDUCATION_AVAILABILITY3		0	University Availability	
INFO_EDUCATION_ELIGIBLE		INFO_EDUCATION_ELIGIBLE		0	Eligible: {0:N0}	
INFO_EDUCATION_CAPACITY		INFO_EDUCATION_CAPACITY		0	Capacity: {0:N0}	
INFO_EDUCATION_GRADUATED		INFO_EDUCATION_GRADUATED		0	Graduated	
INFO_EDUCATION_SCHOOLS		INFO_EDUCATION_SCHOOLS		0	Schools	
INFO_EDUCATION_COVERAGE		INFO_EDUCATION_COVERAGE		0	Efficiency	
INFO_EDUCATION_GRADUATEPERCENT		INFO_EDUCATION_GRADUATEPERCENT		0	Graduated citizens: {0}%	
INFO_FIRE_TITLE		INFO_FIRE_TITLE		0	Fire Safety	
INFO_FIRE_METER		INFO_FIRE_METER		0	Fire Hazard	
INFO_FIRE_SAFETY		INFO_FIRE_SAFETY		0	Hazard	
INFO_FIRE_COVERAGE		INFO_FIRE_COVERAGE		0	Firemen Efficiency	
INFO_FIRE_FIRESTATIONS		INFO_FIRE_FIRESTATIONS		0	Fire Stations	
INFO_GARBAGE_TITLE		INFO_GARBAGE_TITLE		0	Garbage	
INFO_GARBAGE_LANDFILL		INFO_GARBAGE_LANDFILL		0	Landfill Usage	
INFO_GARBAGE_INCINERATOR		INFO_GARBAGE_INCINERATOR		0	Incineration Status	
INFO_GARBAGE_LANDFILLSTORAGE		INFO_GARBAGE_LANDFILLSTORAGE		0	Landfill storage: {0:N0}	
INFO_GARBAGE_LANDFILLCAPACITY		INFO_GARBAGE_LANDFILLCAPACITY		0	Landfill capacity: {0:N0}	
INFO_GARBAGE_INCINERATORCAPACITY		INFO_GARBAGE_INCINERATORCAPACITY		0	Incinerators capacity: {0:N0} units / week	
INFO_GARBAGE_GARBAGEPRODUCTION		INFO_GARBAGE_GARBAGEPRODUCTION		0	Garbage production: {0:N0} units / week	
INFO_GARBAGE_BUILDINGS		INFO_GARBAGE_BUILDINGS		0	Garbage sites	
INFO_GARBAGE_COVERAGE		INFO_GARBAGE_COVERAGE		0	Efficiency	
INFO_GARBAGE_AMOUNT		INFO_GARBAGE_AMOUNT		0	Amount	
INFO_CONNECTIONS_TITLE		INFO_CONNECTIONS_TITLE		0	Outside Connections	
INFO_CONNECTIONS_TOURISTS		INFO_CONNECTIONS_TOURISTS		0	Tourism	
INFO_CONNECTIONS_IMPORT		INFO_CONNECTIONS_IMPORT		0	Import	
INFO_CONNECTIONS_EXPORT		INFO_CONNECTIONS_EXPORT		0	Export	
INFO_CONNECTIONS_IMPORTTOTAL		INFO_CONNECTIONS_IMPORTTOTAL		0	Total Import: {0:N0}	
