0	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
10192	FOOTBALLCHIRP_WIN		8	Best. Team. Ever. #winners #football	これまでで。最高。このチーム。 #勝者 #サッカー	
10193	FOOTBALLCHIRP_WIN		9	Who are the winners? We are the winners! #{1} #football	誰が勝者だって？そりゃうちらだ！#{1} #サッカー	
10194	FOOTBALLCHIRP_LOSE		0	Oh no, we lost the game! #lost #football	あーだめだ、負けた！ #負け #サッカー	
10195	FOOTBALLCHIRP_LOSE		1	Well played, but sadly our team lost :( #football	いい試合だったけど、悲しいことに負けちゃった :( #サッカー	
10196	FOOTBALLCHIRP_LOSE		2	Almost a victory! #betterlucknexttime #football	おおむね勝ったようなもんだわ #次回こそ幸運を #サッカー	
10197	FOOTBALLCHIRP_LOSE		3	Better luck in the next match! #football	次の試合には幸運が訪れますように！ #サッカー	
10198	FOOTBALLCHIRP_LOSE		4	If only we scored a few goals more! #afewmore #football	あともうちょっとだけゴールがきまればよかったんだが！ #もうちょい #サッカー	
10199	FOOTBALLCHIRP_LOSE		5	City team promises to practise more before the next match. Losing is not fun! #nofun #football	うちらのチームには次の試合までにもっと練習してもらいたいもんだな。負け試合なんぞつまらん！ #つまらん #サッカー	
10200	FOOTBALLCHIRP_LOSE		6	Just wait for the next match, we will show the world! #nexttime #football	次の試合を待とう。われらは世界に示してやるぞ！ #次回 #サッカー	
10201	FOOTBALLCHIRP_LOSE		7	Practise makes perfect. All players are required to attend extra practise sessions before the next match! #practise #football	万全を期すには練習あるのみ。全選手は次の試合まで追加トレーニングが必要だね！ #練習 #サッカー	
10202	FOOTBALLCHIRP_LOSE		8	Maybe having a bigger audience would cheer up our team? Everyone, come to the next match! #cometothestadium #football	もっとチームに応援があったほうがいいんじゃない？みなさん、次回の試合に来てください！ #会場に来て #サッカー	
10203	FOOTBALLCHIRP_LOSE		9	LOOSERS! I'm sorry, I just meant to make it known that our team lost. What a shame! #shameonyou #shameonme #football	負け犬どもめ！申し訳ないけど、われらがチームが敗北したことをお知らせしなくてはなりません。なんという恥辱！ #恥を知れ #あー恥ずかしい #サッカー	
10204	FOOTBALLCHIRP_GENERIC		0	Do you like football? I like football! #football	サッカーが好き？私は好き！ #サッカー	
10205	FOOTBALLCHIRP_GENERIC		1	I'm so happy we have a stadium in the city, I love seeing matches! #football	市にスタジアムができてほんとにうれしいよ、試合観戦が大好きさ！ #サッカー	
10206	FOOTBALLCHIRP_GENERIC		2	My kids are training to one day be professional football players, way to go! #football	うちの子はいつの日かプロサッカー選手になるために練習してるよ、その調子だ！ #サッカー	
10207	FOOTBALLCHIRP_GENERIC		3	Football is my favourite pasttime, I've worn out three pairs of football boots already. Costly but fun! #football	サッカーはお気に入りの時間の過ごし方で、もう３足もシューズを履き潰したよ。高くつくけど、愉しいね！ #サッカー	
10208	FOOTBALLCHIRP_GENERIC		4	I kicked the ball so hard it flew out of the stadium. Have you seen it? #football	私は場外に飛び出すほどの勢いでボールをけったよ。見た？ #サッカー	
10209	FOOTBALLCHIRP_GENERIC		5	What a magnificent sight our team is! #football	なんちゅう壮観さなんだろ、われらがチームは！ #サッカー	
10210	FOOTBALLCHIRP_GENERIC		6	I want to get autographs from the whole team! When is the next match? #football	チーム全員からサインがほしい！次の試合はいつ？ #サッカー	
10211	FOOTBALLCHIRP_GENERIC		7	I can't wait for the next match. Why can't they play every day? #football	次の試合まで待てないな。なんで毎日試合しないんだろ？ #サッカー	
10212	FOOTBALLCHIRP_GENERIC		8	Does anyone have a recording of the last match? I missed it! #football	だれか試合結果知らない？見逃した！ #サッカー	
10213	FOOTBALLCHIRP_GENERIC		9	I hope the next match doesn't end like the last one #football	次の試合が今回のような結果に終わりませんように。 #サッカー	
10214	FOOTBALLCHIRP_GENERIC		10	Football fan number one here! Play more games! #football #fan1	わたしゃサッカーファンを代表して言う！もっと試合しろ！ #サッカー #ファン筆頭	
10215	FOOTBALLCHIRP_GENERIC		11	Who wants to play football? Meet me at the park, I'll bring the ball! #football #ballbringer #parks	誰かサッカーしたい人はいる？ボールを持っていくから公園で会おう！ #ボール運び #公園	
10216	FOOTBALLCHIRP_GENERIC		12	Our team is simply the best, win or lose. Keep on playing! #football #bestest	勝とうが負けようがわれらがチームは最高さ。プレーを見させ続けてくれ！ #サッカー #超最高	
10217	FOOTBALLCHIRP_GENERIC		13	I've got two extra tickets to the next match, who wants to come? #tickets #football	２枚余分にチケット持ってるんだけど、だれか来ない？ #チケット #サッカー	
10218	FOOTBALLCHIRP_GENERIC		14	I grew out of my football boots. Any takers? They are only gently worn! #bootswitoutahome #football	サッカーシューズが小さくなってきたよ。誰かいる？シューズは丁寧に履いてたよ！ #宿無しシューズ #サッカー	
10219	FOOTBALLCHIRP_GENERIC		15	I got socks in the wrong colour accidentally. Anyone needing white and red socks? #football #freesocks #redandwhite	間違えて違う色の靴下買っちゃったよ、白と赤なんだけどだれかいる？ #サッカー #靴下あげる #赤と白	
10220	SPORT_VISITORS		0	Visitors:	観客数:	
10221	SPORT_WON		0	WON	勝	
10222	SPORT_LOST		0	LOST	敗	
10223	SPORT_CANCELLED		0	CANCELLED	中止	
10224	SPORT_TOTAL		0	TOTAL	合計	
10225	SPORT_NEXTMATCH		0	Next match:	次回:	
10226	SPORT_CURRENTMATCH		0	Current match:	試合中:	
10227	SPORT_EXPENSES		0	EXPENSES	費用	
10228	DATETIME_WEEKLOWERCASE		0	week	週	
10229	FOOTBALLCHIRP_FIRST_FSTADIUM		0	What a grand stadium! This will surely make the city better by all standards! #football #stadium #yay	なんて壮大なスタジアムなんだ！こいつは確かに他よりいいよ #サッカー #スタジアム #イェイ	
10230	DLCPANEL_MATCHDAY		0	MatchDay DLC	DLC「MatchDay」	
10231	DLCPANEL_STADIUMS		0	Stadiums DLC	DLC「Stadiums」	
10232	TOOL_LANDSCAPING_COST		0	Landscaping cost: {0}	地形操作費用：{0}	
10233	INFO_LANDSCAPING_DIRT		0	Soil Availability	土砂の残量	
10234	INFO_LANDSCAPING_TITLE		0	Landscaping	地形操作	
10235	AIINFO_COSTPERCUBICCELL		0	Cost: {0} / cell³	費用：{0} / 立方セル	
10236	LANDSCAPING_OPTION_BRUSHSTRENGTH		0	Brush Strength	ブラシの強さ	
10237	ROAD_OPTION_ELEVATIONSTEP		0	Elevation Step	敷設上下幅	
10238	LANDSCAPING_CATEGORY	Landscaping	0	Landscaping Tools	地形操作ツール	
10239	LANDSCAPING_TITLE	Soften	0	Soften terrain	なだらかにする	
10240	LANDSCAPING_TITLE	Shift	0	Shift terrain	盛り上げと掘り下げ	
10241	LANDSCAPING_TITLE	Level	0	Level terrain	平坦化	
10242	LANDSCAPING_TITLE	Slope	0	Slope terrain	斜面を造る	
10243	LANDSCAPING_DESC	Soften	0	Softens the terrain. Use the primary mouse button to smooth gently and secondary button for a strong effect.	土地の起伏をなだらかにします。\nマウスの主ボタンは穏やかに、副ボタンはより強く働きます。	
10244	LANDSCAPING_DESC	Shift	0	Elevate and lower terrain. Elevate by clicking with primary mouse button. Lower by clicking with secondary mouse button.	土地を盛り上げたり、掘り下げたりします。盛り上げはマウスの主ボタン、掘り下げは副ボタンで行います。	
10245	LANDSCAPING_DESC	Level	0	Level an area. Click with secondary mouse button to choose target height. Click and drag with primary mouse button to paint the area you wish to level.	土地を決めた高さで平らにします。副ボタンを目的の高さの場所でクリックし、主ボタンをドラッグすることで他の土地を目的の高さに揃えます。	
10246	LANDSCAPING_DESC	Slope	0	Create a slope on the terrain from the current height to the desired height. Click with the secondary mouse button to set slope location, then click with primary button and drag to adjust.	現在の高さから目的の高さまでの斜面を造ります。\n斜面の起点となる場所で副ボタンをクリックし、主ボタンをドラッグして斜面の調整を行います。	
10247	MAIN_TOOL_WW	WaterAndSewage	0	Water, Sewage and Heating	上下水道と地域暖房	
10248	BUDGET_INFO_WW	WaterAndSewage	0	Water, sewage and heating work more efficiently with more funding.	上下水道や地域暖房は、予算を上げることでより効果的に働きます。	
10249	EXPENSES_TT_WATER_WW		0	Weekly Water, Sewage and Heating Service Expenses	上下水道と地域暖房の週間費用	
10250	VEHICLE_MODIFYLINE		0	Line Details	路線を変更	
10251	VEHICLE_LINESOVERVIEW		0	Lines Overview	路線の概要	
10252	HEIGHTMAP_PRECISION		0	Precision	精度	
10253	HEIGHTMAP_FORMAT		0	Format	形式	
10254	UNLOCK_CONGRATULATIONS		0	Congratulations!!!	おめでとうございます！！！	
10255	UNLOCK_SERVICES		0	New Services	新しい公共サービス	
10256	UNLOCK_FEATURES		0	New Features	新しい機能	
10257	UNLOCK_BUILDINGS		0	New Buildings	新しい建物	
10258	UNLOCK_ROADS		0	New Roads	新しい道路	
10259	UNLOCK_ZONES		0	New Zones	新しい区画	
10260	UNLOCK_SPECIALIZATION		0	New Industry Specializations	新しい産業特化	
10261	UNLOCK_AREAS		0	New Areas	新しいエリア	
10262	UNLOCK_AREA_TITLE		0	2 km x 2 km	2 km x 2 km	
10263	UNLOCK_POLICIES		0	New Policies	新しい条例	
10264	UNLOCK_MILESTONES		0	Milestones	マイルストーン	
10265	UNLOCK_MONUMENTS		0	Unique Buildings	ユニーク施設	
10266	UNLOCK_WONDERS		0	Monuments	モニュメント	
10267	UNLOCK_ACHIEVEMENTS		0	Achievements	実績	
10268	UNLOCK_UNLOCKS		0	Unlocks	アンロック	
10269	UNLOCK_MILESTONE_TITLE	Milestone1	0	Little Hamlet	小さな集落	
10270	UNLOCK_MILESTONE_TITLE	Milestone2	0	Worthy Village	立派な村	
10271	UNLOCK_MILESTONE_TITLE	Milestone3	0	Tiny Town	ちっちゃな街	
10272	UNLOCK_MILESTONE_TITLE	Milestone4	0	Boom Town	成長した街	
10273	UNLOCK_MILESTONE_TITLE	Milestone5	0	Busy Town	活気のある街	
10274	UNLOCK_MILESTONE_TITLE	Milestone6	0	Big Town	大きな街	
10275	UNLOCK_MILESTONE_TITLE	Milestone7	0	Small City	小さい都市	
10276	UNLOCK_MILESTONE_TITLE	Milestone8	0	Big City	大都市	
10277	UNLOCK_MILESTONE_TITLE	Milestone9	0	Grand City	壮大な都市	
10278	UNLOCK_MILESTONE_TITLE	Milestone10	0	Capital City	主要都市	
10279	UNLOCK_MILESTONE_TITLE	Milestone11	0	Colossal City	巨大都市	
10280	UNLOCK_MILESTONE_TITLE	Milestone12	0	Metropolis	メトロポリス	
10281	UNLOCK_MILESTONE_TITLE	Milestone13	0	Megalopolis	メガロポリス	
10282	UNLOCK_REQUIREMENTS		0	Requirements	条件	
10283	UNLOCK_REQUIREMENTS_HIDDEN		0	Requirements LOCKED	条件「ロックされています」	
10284	MILESTONE_POPULATION_PROG		0	{0:N0} / {1:N0}	{0:N0} / {1:N0}	
10285	MILESTONE_POPULATION_DESC		0	Reach a population of {0:N0}	人口{0:N0}人に達する	
10286	MILESTONE_TAXES_MAX_PROG		0	{0} / {1}	{0} / {1}	
10287	MILESTONE_TAXES_MAX_DESC		0	All tax rates at most {0}%	すべての税率が{0}%以下	
10288	MILESTONE_OLDEST_PROG		0	{0}%	{0}%	
10289	MILESTONE_OLDEST_DESC		0	One full lifespan lived in the city	市民1人が一生涯をこの都市で暮らす	
10290	MILESTONE_COMBINED_PASSED_PROG		0	{0} / {1}	{0} / {1}	
10291	MILESTONE_COMBINED_PASSED_DESC		0	Pass {0} requirements	{0}個の条件を満たす	
10292	MILESTONE_COMBINED_TIME_PROG		0	{0} / {1}	{0} / {1}	
10293	MILESTONE_COMBINED_TIME_DESC		0	Maintain for {0} weeks	{0}週間維持する	
10294	MILESTONE_COMBINED_PASSED_TIME_PROG		0	{0}%	{0}%	
10295	MILESTONE_COMBINED_PASSED_TIME_DESC		0	Pass {0} requirements for {1} weeks	{0}個の条件を{1}週間満たす	
10296	AREA_DESC		0	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10297	AREA_DESC		1	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10298	AREA_DESC		2	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10299	AREA_DESC		3	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10300	AREA_DESC		4	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10301	AREA_DESC		5	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10302	AREA_DESC		6	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10303	AREA_DESC		7	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10304	AREA_DESC		8	You can purchase a new piece of land in the area view.	エリアビューで新たな土地を購入することができます。	
10305	NO_SPECIALIZATION		0	No Specialization	特化なし	
10306	POLICIES_CITYCAPTION		0	City Policies	都市条例	
10307	POLICIES_DISTRICTCAPTION		0	District Policies: {0}	地区条例: {0}	
10308	POLICY_INDUSTRY		0	Industry	産業	
10309	POLICY_SERVICES		0	Services	公共サービス	
10310	POLICY_TAXATION		0	Taxation	課税	
10311	POLICY_CITYPLANNING		0	City Planning	都市計画	
10312	POLICY_SPECIAL		0	Special	特別	
10313	AIINFO_COSTPERCELL		0	Cost: {0} / cell	建設費: {0} / セル	
10314	AIINFO_COST		0	Cost: {0}	建設費: {0}	
10315	AIINFO_CUMULATIVECOST		0	Cost: {0} + {1} / cell	建設費: {0} + {1} / セル	
10316	AIINFO_UPKEEP		0	Upkeep: {0} / week	維持費: {0} / 週	
10317	AIINFO_CUMULATIVEUPKEEP		0	Upkeep: {0} + {1} / week / cell	維持費: {0} + {1} / 週 / セル	
10318	AIINFO_UPKEEPPERCELL		0	Upkeep: {0} / week / cell	維持費: {0} / 週 / セル	
10319	AIINFO_SPEED		0	Speed: {0}	速度: {0}	
10320	AIINFO_DISTANCE_COST		0	Cost: {0} / 100 meters	建設費: {0} / 100メートル	
10321	AIINFO_POLE_UPKEEP		0	Upkeep: {0} / pole / week	維持費: {0} / 柱 / 週	
10322	AIINFO_POLLUTION		0	Pollution: {0}	汚染: {0}	
10323	AIINFO_NOISEPOLLUTION		0	Noise Pollution: {0}	騒音: {0}	
10324	AIINFO_ELECTRICITY_PRODUCTION		0	Power Output: {0} MW	電力出力: {0} MW	
10325	AIINFO_ELECTRICITY_PRODUCTION_RANGE		0	Power Output: {0} - {1} MW	電力出力: {0} - {1} MW	
10326	AIINFO_ELECTRICITY_CONSUMPTION		0	Electricity: {0} KW	電力: {0} KW	
10327	AIINFO_WATER_CONSUMPTION		0	Water: {0} m³/week	水: {0} m³/週	
10328	AIINFO_WATER_INTAKE		0	Pumping Capacity: {0} m³/week	ポンプ能力: {0} m³/週	
10329	AIINFO_WATER_OUTLET		0	Drain Capacity: {0} m³/week	下水処理能力: {0} m³/週	
10330	AIINFO_CAPACITY		0	Capacity: {0}	能力: {0}	
10331	AIINFO_GARBAGETRUCK_CAPACITY		0	Garbage truck capacity: {0}	ゴミ収集能力: {0}	
10332	AIINFO_PROCESSING_RATE		0	Processing rate: {0} / week	処理能力: {0} / 週	
10333	AIINFO_PATIENT_CAPACITY		0	Patient capacity: {0}	収容人数: {0}	
10334	AIINFO_POLICECAR_COUNT		0	Patrol car capacity: {0}	パトカー収容数: {0}	
10335	AIINFO_FIRETRUCK_COUNT		0	Fire engine capacity: {0}	消防車収容量: {0}	
10336	AIINFO_CUSTOMER_CAPACITY		0	Customer capacity: {0}	顧客収容数: {0}	
10337	AIINFO_STUDENT_COUNT		0	Student capacity: {0}	生徒定員数: {0}	
10338	AIINFO_GOVERNMENT_REQUIREMENT		0	Requirements: {0} citizens	要求数: {0} 市民	
10339	AIINFO_WINDSPEED		0	Wind speed: {0}	風速: {0}	
10340	AIINFO_ELECTRICITY_PRODUCED		0	Electricity produced last week: {0} MW	先週の発電量: {0} MW	
10341	AIINFO_COAL_STORED		0	Coal stored for {0} weeks	石炭貯蔵量 {0} 週間分	
10342	AIINFO_OIL_STORED		0	Oil stored for {0} weeks	原油貯蔵量 {0} 週間分	
10343	AIINFO_WATER_STORED		0	Water stored for {0} weeks	水貯蔵量 {0} 週間分	
10344	AIINFO_WATER_PUMPED		0	Water pumped	汲み上げ中	
10345	AIINFO_WATER_DRAINED		0	Water drained	排水中	
10346	AIINFO_WATER_TREATED		0	Water treated	処理中	
10347	AIINFO_STUDENTS		0	Students: {0} / {1}	生徒数: {0} / {1}	
10348	AIINFO_UNIVERSITY_STUDENTCOUNT		0	University students in the city: {0}	都市の大学生の数: {0}	
10349	AIINFO_HIGHSCHOOL_STUDENTCOUNT		0	High school students in the city: {0}	都市の高校生の数: {0}	
10350	AIINFO_ELEMENTARY_STUDENTCOUNT		0	Elementary students in the city: {0}	都市の小学生の数: {0}	
10351	AIINFO_PASSENGERS_SERVICED		0	Passengers serviced last week: {0}	先週の乗客数: {0}	
10352	AIINFO_BUSDEPOT_BUSCOUNT		0	Buses in use: {0}	走行中のバス: {0}	
10353	AIINFO_FIRES_EXTINGUISHED		0	Fires extinguished last week: {0}	先週の消火件数: {0}	
10354	AIINFO_FIRE_ENGINES		0	Fire engines in use: {0} / {1}	出動中の消防車: {0} / {1}	
10355	AIINFO_POLICE_CARS		0	Police cars in use: {0} / {1}	出動中のパトカー: {0} / {1}	
10356	AIINFO_VISITORS		0	Visitors last week: {0}	先週の訪問者数: {0}	
10357	AIINFO_TOURISTS		0	Tourists last week: {0}	先週の観光客数: {0}	
10358	AIINFO_PATIENTS		0	Patients: {0} / {1}	患者数: {0} / {1}	
10359	AIINFO_PATIENTS_TREATED		0	Patients treated last week: {0}	先週の治療患者数: {0}	
10360	AIINFO_AMBULANCES		0	Ambulances in use: {0} / {1}	出動中の救急車: {0} / {1}	
10361	AIINFO_DECEASED_STORED		0	Deceased stored: {0} / {1}	遺体保管数: {0} / {1}	
10362	AIINFO_DECEASED_PROCESSED		0	Deceased processed last week: {0}	先週の遺体処理数: {0}	
10363	AIINFO_FULL		0	{0}% full	{0}% 使用中	
10364	AIINFO_GARBAGE_RESERVES		0	Garbage reserves: {0} / {1}	ゴミ貯蔵量: {0} / {1}	
10365	AIINFO_CAPACITY_IN_USE		0	{0}% of capacity in use	{0}% 使用中	
10366	AIINFO_HEARSES		0	Hearses in use: {0} / {1}	使用中の霊柩車: {0} / {1}	
10367	AIINFO_GARBAGE_TRUCKS		0	Garbage trucks in use: {0} / {1}	稼働中のゴミ収集車: {0} / {1}	
10368	MONUMENT_SHORT_DESC		0	The Unique Buildings are one of a kind buildings that will attract tourists and help you to unlock Monuments	ユニーク施設は観光客を呼び込む個性的な建物で、またこれを使ってモニュメントをアンロックできます。	
10369	OFFICE_NAME	Level1	0	Angry Clans Mobile Games	アングリークランモバイルゲームズ	
10370	OFFICE_NAME	Level1	1	Customer Service Services	カスタマーサービスサービス	
10371	OFFICE_NAME	Level1	2	Solutions Inc.	ソリューションズ株式会社	
10372	OFFICE_NAME	Level1	3	Top Banking	トップ銀行	
10373	OFFICE_NAME	Level1	4	Financial News	経済新聞社	
10374	OFFICE_NAME	Level1	5	Happy Face Travel Agency	ハッピーフェイス旅行代理店	
10375	OFFICE_NAME	Level1	6	Trident Accounting	トライデント会計事務所	
10376	OFFICE_NAME	Level2	0	Microndo Game Studio	マイクロンドゲームスタジオ	
10377	OFFICE_NAME	Level2	1	Live and Learn Training	ライブ＆ラーントレーニング	
10378	OFFICE_NAME	Level2	2	Albatross Publishing	信天翁出版	
10379	OFFICE_NAME	Level2	3	Fine Financial Services	ファイン金融サービス	
10380	OFFICE_NAME	Level2	4	The Law Firm	法律事務所	
10381	OFFICE_NAME	Level2	5	Business Planning Company	ビジネスプランニングカンパニー	
10382	OFFICE_NAME	Level2	6	Master Architects	一級建築士事務所	
10383	OFFICE_NAME	Level3	0	Superb Strategy Games	お見事ストラテジーゲームズ	
10384	OFFICE_NAME	Level3	1	Consultants Inc.	コンサルタント株式会社	
10385	OFFICE_NAME	Level3	2	AT-AT Mobile	AT-ATモバイル	
10386	OFFICE_NAME	Level3	3	Prudence Insurances	石橋保険	
10387	OFFICE_NAME	Level3	4	Goldwoman Investments	ゴールドウーマン投資銀行	
10388	OFFICE_NAME	Level3	5	Pear	ペアー社	1.9.0-f5で追加 チャーパーにも登場するコンピューター産業です。
10389	OFFICE_NAME	Level3	6	iServe Ltd.	iServe株式会社	
10390	INDUSTRIAL_NAME	Level1	0	Frank's Fish Stick Factory	フランクのフィッシュスティック工場	
10391	INDUSTRIAL_NAME	Level1	1	Garments Limited	株式会社衣料品	
10392	INDUSTRIAL_NAME	Level1	2	Goods Unlimited	グッズ無限会社	
10393	INDUSTRIAL_NAME	Level1	3	Box Factory	ハコ・ファクトリー	
10394	INDUSTRIAL_NAME	Level1	4	Ready To Wear Ltd	既製服株式会社	
10395	INDUSTRIAL_NAME	Level1	5	Ice Cube Factory	製氷工場	
10396	INDUSTRIAL_NAME	Level2	0	Best Parts	ベスト部品	
10397	INDUSTRIAL_NAME	Level2	1	Nylons Galore	ナイロンの殿堂	
10398	INDUSTRIAL_NAME	Level2	2	Frank's Fine Fish Stick Factory	フランクの立派なフィッシュスティック工場	
10399	INDUSTRIAL_NAME	Level2	3	Quality Appliances	クオリティ家電機器	
10400	INDUSTRIAL_NAME	Level2	4	Print Shop	印刷所	
10401	INDUSTRIAL_NAME	Level2	5	Household Goods Factory	家庭用品工場	
10402	INDUSTRIAL_NAME	Level3	0	Fine Fashions	ファインファッションズ	
10403	INDUSTRIAL_NAME	Level3	1	High Tech Gadgets Ltd.	ハイテクガジェット株式会社	
10404	INDUSTRIAL_NAME	Level3	2	Aero Designs	エアロデザインズ	
10405	INDUSTRIAL_NAME	Level3	3	Bruce Enterprises	ブルースエンタープライズ	
10406	INDUSTRIAL_NAME	Level3	4	Frank's Gourmet Fish Stick Factory	フランクのグルメフィッシュスティック工場	
10407	INDUSTRIAL_NAME	Level3	5	Eco Friendly Company	環境にやさしいカンパニー	
10408	INDUSTRIAL_NAME	IndustrialForestry	0	The Lumber Mill	木材工場	
10409	INDUSTRIAL_NAME	IndustrialForestry	1	Planks For Life	人生のための木板	
10410	INDUSTRIAL_NAME	IndustrialForestry	2	Original Wood Products	オリジナル木材プロダクツ	
10411	INDUSTRIAL_NAME	IndustrialForestry	3	Fine Furniture	ファインファニチャー	
10412	INDUSTRIAL_NAME	IndustrialForestry	4	Pellet Fuels Ltd.	ペレット燃料株式会社	
10413	INDUSTRIAL_NAME	IndustrialForestry	5	Lumber Company	製材会社	
10414	INDUSTRIAL_NAME	IndustrialFarming	0	Baconerie	ベーコンエリー	
10415	INDUSTRIAL_NAME	IndustrialFarming	1	Juice Press	ジュース搾り工場	
10416	INDUSTRIAL_NAME	IndustrialFarming	2	Beef Cakes	モーレツ牧場	
10417	INDUSTRIAL_NAME	IndustrialFarming	3	Ready-Sliced Fruit	キレてるフルーツ	
10418	INDUSTRIAL_NAME	IndustrialFarming	4	The Real Cereal	リアル・シリアル	
10419	INDUSTRIAL_NAME	IndustrialFarming	5	Ami's Baking Company	アミのパン工房	
10420	INDUSTRIAL_NAME	IndustrialFarming	6	Bread And Beyond	ブレッドアンドビヨンド	
10421	INDUSTRIAL_NAME	IndustrialOil	0	Refined Oil Company	精製オイルカンパニー	
10422	INDUSTRIAL_NAME	IndustrialOil	1	Goods From Oil Ltd.	株式会社石油製品	
10423	INDUSTRIAL_NAME	IndustrialOil	2	Plastic Perfection	成形美人工場	
10424	INDUSTRIAL_NAME	IndustrialOil	3	Bob's Plastic Bags	ボブのポリ袋工場	
10425	INDUSTRIAL_NAME	IndustrialOre	0	Steelworks	製鋼所	
10426	INDUSTRIAL_NAME	IndustrialOre	1	Zinc Products	亜鉛製造	
10427	INDUSTRIAL_NAME	IndustrialOre	2	Iron Forge Ltd.	株式会社鍛鉄	
10428	INDUSTRIAL_NAME	IndustrialOre	3	Copper Company	カッパーカンパニー	
10429	INDUSTRIAL_NAME	IndustrialOre	4	Ur Uranium	ウル・ウラン	
10430	EXTRACTOR_NAME	IndustrialForestry	0	Forestry Friends Ltd.	森の友株式会社	
10431	EXTRACTOR_NAME	IndustrialForestry	1	Woody's Wood	ウッディーズ・ウッド	
10432	EXTRACTOR_NAME	IndustrialFarming	0	Animal Farm	動物農場	
10433	EXTRACTOR_NAME	IndustrialFarming	1	Mary's Livestock	メリーさん畜産	
10434	EXTRACTOR_NAME	IndustrialFarming	2	Orchard Company	オーチャード・カンパニー	
10435	EXTRACTOR_NAME	IndustrialFarming	3	Fruit For All	フルーツ・フォア・オール	
10436	EXTRACTOR_NAME	IndustrialFarming	4	Phil's Fields	フィルズ・フィールズ	
10437	EXTRACTOR_NAME	IndustrialOil	0	Pumping Is Our Business	ポンプ採油こそ我が使命	
10438	EXTRACTOR_NAME	IndustrialOil	1	Oil Producing Company	産油会社	
10439	EXTRACTOR_NAME	IndustrialOre	0	Mining Solutions	マイニング・ソリューションズ	
10440	EXTRACTOR_NAME	IndustrialOre	1	Ore Corporation	鉱石株式会社	
10441	COMMERCIAL_LOW_NAME	Level1	0	Quiet Corner Shop	閑静な店	
10442	COMMERCIAL_LOW_NAME	Level1	1	General Store	雑貨店	
10443	COMMERCIAL_LOW_NAME	Level1	2	Drug Store	ドラッグストア	
10444	COMMERCIAL_LOW_NAME	Level1	3	Convenience Store	コンビニエンスストア	
10445	COMMERCIAL_LOW_NAME	Level1	4	Neighborhood Shop	近所の店	
10446	COMMERCIAL_LOW_NAME	Level2	0	Organic Foods	オーガニックフード専門店	
10447	COMMERCIAL_LOW_NAME	Level2	1	Pharmacy	薬局	
10448	COMMERCIAL_LOW_NAME	Level2	2	Drug Store 2.0	ドラッグストア2.0	
10449	COMMERCIAL_LOW_NAME	Level2	3	M&H Clothing	M&H洋服店	
10450	COMMERCIAL_LOW_NAME	Level2	4	Busy Corner Shop	人気店	
10451	COMMERCIAL_LOW_NAME	Level3	0	Fashionable Fashion Shoppe	ファッショナブルファッションショップ	
10452	COMMERCIAL_LOW_NAME	Level3	1	Fancy Boutique	ファンシーブティック	
10453	COMMERCIAL_LOW_NAME	Level3	2	Supermarket	スーパーマーケット	
10454	COMMERCIAL_LOW_NAME	Level3	3	Organic Food Market	オーガニックフード・マーケット	
10455	COMMERCIAL_LOW_NAME	Level3	4	SuperPharmacy	スーパー薬局	
10456	COMMERCIAL_HIGH_NAME	Level1	0	Multi Media Center	マルチメディアセンター	
10457	COMMERCIAL_HIGH_NAME	Level1	1	Discount Sales	ディスカウントストア	
10458	COMMERCIAL_HIGH_NAME	Level1	2	Outlet Shop	アウトレットショップ	
10459	COMMERCIAL_HIGH_NAME	Level1	3	Buy It All Shop	全部買えショップ	
10460	COMMERCIAL_HIGH_NAME	Level1	4	Shop Till You Drop Center	金が無くなるまで買えセンター	
10461	COMMERCIAL_HIGH_NAME	Level2	0	All The Things Superstore	なんでもスーパーストア	
10462	COMMERCIAL_HIGH_NAME	Level2	1	New Commercial Center	新商業センター	
10463	COMMERCIAL_HIGH_NAME	Level2	2	Home of the Stuff Store	なんでも屋本店	
10464	COMMERCIAL_HIGH_NAME	Level2	3	Home Improvement Center	ホームセンター	
10465	COMMERCIAL_HIGH_NAME	Level2	4	Neptune Media Store	ネプチューン・メディアストア	
10466	COMMERCIAL_HIGH_NAME	Level3	0	GigaStore	ギガストア	
10467	COMMERCIAL_HIGH_NAME	Level3	1	Mega Shopping Center	メガショッピングセンター	
10468	COMMERCIAL_HIGH_NAME	Level3	2	Boutiques Galore Shopping Mall	ブティックだらけのショッピングモール	
10469	COMMERCIAL_HIGH_NAME	Level3	3	The Company	いわゆる会社	
10470	COMMERCIAL_HIGH_NAME	Level3	4	Best of the Best Shoppes	スゴイヨショップ	
